#TYPE System.Management.Automation.PSCustomObject
"Folder Name","Group/User","Permissions"
"\\CRDBTAFINT02\e$\MSSQL13.QA\MSSQL13.QA\MSSQL\Binn\Resources\1053","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.QA\MSSQL13.QA\MSSQL\Binn\Resources\1053","S-1-5-80-1395653473-2855242088-790343413-2966820898-1835269325","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.QA\MSSQL13.QA\MSSQL\Binn\Resources\1055","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.QA\MSSQL13.QA\MSSQL\Binn\Resources\1055","CREATOR OWNER","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.QA\MSSQL13.QA\MSSQL\Binn\Resources\1055","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.QA\MSSQL13.QA\MSSQL\Binn\Resources\1055","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.QA\MSSQL13.QA\MSSQL\Binn\Resources\1055","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.QA\MSSQL13.QA\MSSQL\Binn\Resources\1055","S-1-5-80-1395653473-2855242088-790343413-2966820898-1835269325","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.QA\MSSQL13.QA\MSSQL\Binn\Resources\2052","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.QA\MSSQL13.QA\MSSQL\Binn\Resources\2052","CREATOR OWNER","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.QA\MSSQL13.QA\MSSQL\Binn\Resources\2052","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.QA\MSSQL13.QA\MSSQL\Binn\Resources\2052","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.QA\MSSQL13.QA\MSSQL\Binn\Resources\2052","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.QA\MSSQL13.QA\MSSQL\Binn\Resources\2052","S-1-5-80-1395653473-2855242088-790343413-2966820898-1835269325","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.QA\MSSQL13.QA\MSSQL\Binn\Resources\2070","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.QA\MSSQL13.QA\MSSQL\Binn\Resources\2070","CREATOR OWNER","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.QA\MSSQL13.QA\MSSQL\Binn\Resources\2070","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.QA\MSSQL13.QA\MSSQL\Binn\Resources\2070","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.QA\MSSQL13.QA\MSSQL\Binn\Resources\2070","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.QA\MSSQL13.QA\MSSQL\Binn\Resources\2070","S-1-5-80-1395653473-2855242088-790343413-2966820898-1835269325","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.QA\MSSQL13.QA\MSSQL\Binn\Resources\3082","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.QA\MSSQL13.QA\MSSQL\Binn\Resources\3082","CREATOR OWNER","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.QA\MSSQL13.QA\MSSQL\Binn\Resources\3082","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.QA\MSSQL13.QA\MSSQL\Binn\Resources\3082","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.QA\MSSQL13.QA\MSSQL\Binn\Resources\3082","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.QA\MSSQL13.QA\MSSQL\Binn\Resources\3082","S-1-5-80-1395653473-2855242088-790343413-2966820898-1835269325","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.QA\MSSQL13.QA\MSSQL\Binn\Xtp\gen","CREATOR OWNER","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.QA\MSSQL13.QA\MSSQL\Binn\Xtp\gen","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.QA\MSSQL13.QA\MSSQL\Binn\Xtp\gen","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.QA\MSSQL13.QA\MSSQL\Binn\Xtp\gen","S-1-5-80-1395653473-2855242088-790343413-2966820898-1835269325","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.QA\MSSQL13.QA\MSSQL\Binn\Xtp\VC","CREATOR OWNER","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.QA\MSSQL13.QA\MSSQL\Binn\Xtp\VC","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.QA\MSSQL13.QA\MSSQL\Binn\Xtp\VC","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.QA\MSSQL13.QA\MSSQL\Binn\Xtp\VC","S-1-5-80-1395653473-2855242088-790343413-2966820898-1835269325","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.QA\MSSQL13.QA\MSSQL\Binn\Xtp\gen\include","CREATOR OWNER","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.QA\MSSQL13.QA\MSSQL\Binn\Xtp\gen\include","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.QA\MSSQL13.QA\MSSQL\Binn\Xtp\gen\include","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.QA\MSSQL13.QA\MSSQL\Binn\Xtp\gen\include","S-1-5-80-1395653473-2855242088-790343413-2966820898-1835269325","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.QA\MSSQL13.QA\MSSQL\Binn\Xtp\gen\lib","CREATOR OWNER","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.QA\MSSQL13.QA\MSSQL\Binn\Xtp\gen\lib","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.QA\MSSQL13.QA\MSSQL\Binn\Xtp\gen\lib","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.QA\MSSQL13.QA\MSSQL\Binn\Xtp\gen\lib","S-1-5-80-1395653473-2855242088-790343413-2966820898-1835269325","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.QA\MSSQL13.QA\MSSQL\Binn\Xtp\VC\bin","CREATOR OWNER","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.QA\MSSQL13.QA\MSSQL\Binn\Xtp\VC\bin","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.QA\MSSQL13.QA\MSSQL\Binn\Xtp\VC\bin","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.QA\MSSQL13.QA\MSSQL\Binn\Xtp\VC\bin","S-1-5-80-1395653473-2855242088-790343413-2966820898-1835269325","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.QA\MSSQL13.QA\MSSQL\Binn\Xtp\VC\lib","CREATOR OWNER","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.QA\MSSQL13.QA\MSSQL\Binn\Xtp\VC\lib","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.QA\MSSQL13.QA\MSSQL\Binn\Xtp\VC\lib","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.QA\MSSQL13.QA\MSSQL\Binn\Xtp\VC\lib","S-1-5-80-1395653473-2855242088-790343413-2966820898-1835269325","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.QA\MSSQL13.QA\MSSQL\Binn\Xtp\VC\bin\1033","CREATOR OWNER","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.QA\MSSQL13.QA\MSSQL\Binn\Xtp\VC\bin\1033","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.QA\MSSQL13.QA\MSSQL\Binn\Xtp\VC\bin\1033","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.QA\MSSQL13.QA\MSSQL\Binn\Xtp\VC\bin\1033","S-1-5-80-1395653473-2855242088-790343413-2966820898-1835269325","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.shared","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared","Everyone","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared","CREATOR OWNER","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared","BUILTIN\Users","CreateFiles, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.shared","BUILTIN\Users","AppendData, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.shared","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.shared\110","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\110","Everyone","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\110","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\110","CREATOR OWNER","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\110","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\110","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\110","BUILTIN\Users","CreateFiles, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.shared\110","BUILTIN\Users","AppendData, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.shared\110","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130","Everyone","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130","CREATOR OWNER","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130","BUILTIN\Users","CreateFiles, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130","BUILTIN\Users","AppendData, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.shared\Client SDK","CREATOR OWNER","268435456"
"\\CRDBTAFINT02\e$\MSSQL13.shared\Client SDK","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\Client SDK","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\Client SDK","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.shared\Client SDK","BUILTIN\Users","CreateFiles, AppendData"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86","CREATOR OWNER","268435456"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86","BUILTIN\Users","CreateFiles, AppendData"
"\\CRDBTAFINT02\e$\MSSQL13.shared\110\SDK","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\110\SDK","Everyone","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\110\SDK","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\110\SDK","CREATOR OWNER","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\110\SDK","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\110\SDK","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\110\SDK","BUILTIN\Users","CreateFiles, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.shared\110\SDK","BUILTIN\Users","AppendData, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.shared\110\SDK","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.shared\110\SDK\Include","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\110\SDK\Include","Everyone","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\110\SDK\Include","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\110\SDK\Include","CREATOR OWNER","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\110\SDK\Include","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\110\SDK\Include","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\110\SDK\Include","BUILTIN\Users","CreateFiles, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.shared\110\SDK\Include","BUILTIN\Users","AppendData, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.shared\110\SDK\Include","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.shared\110\SDK\Lib","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\110\SDK\Lib","Everyone","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\110\SDK\Lib","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\110\SDK\Lib","CREATOR OWNER","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\110\SDK\Lib","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\110\SDK\Lib","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\110\SDK\Lib","BUILTIN\Users","CreateFiles, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.shared\110\SDK\Lib","BUILTIN\Users","AppendData, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.shared\110\SDK\Lib","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.shared\110\SDK\Lib\x64","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\110\SDK\Lib\x64","Everyone","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\110\SDK\Lib\x64","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\110\SDK\Lib\x64","CREATOR OWNER","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\110\SDK\Lib\x64","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\110\SDK\Lib\x64","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\110\SDK\Lib\x64","BUILTIN\Users","CreateFiles, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.shared\110\SDK\Lib\x64","BUILTIN\Users","AppendData, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.shared\110\SDK\Lib\x64","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.shared\110\SDK\Lib\x86","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\110\SDK\Lib\x86","Everyone","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\110\SDK\Lib\x86","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\110\SDK\Lib\x86","CREATOR OWNER","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\110\SDK\Lib\x86","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\110\SDK\Lib\x86","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\110\SDK\Lib\x86","BUILTIN\Users","CreateFiles, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.shared\110\SDK\Lib\x86","BUILTIN\Users","AppendData, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.shared\110\SDK\Lib\x86","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130\DTS","CREATOR OWNER","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130\DTS","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130\DTS","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130\DTS","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130\DTS","US\dadmuf9a94","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130\DTS","Everyone","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130\DTS","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130\DTS","CREATOR OWNER","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130\DTS","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130\DTS","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130\DTS","BUILTIN\Users","CreateFiles, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130\DTS","BUILTIN\Users","AppendData, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130\DTS","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130\SDK","CREATOR OWNER","268435456"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130\SDK","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130\SDK","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130\SDK","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130\SDK","BUILTIN\Users","CreateFiles, AppendData"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130\Tools","CREATOR OWNER","268435456"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130\Tools","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130\Tools","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130\Tools","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130\Tools","BUILTIN\Users","CreateFiles, AppendData"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130\DTS\Binn","S-1-5-80-3763098489-2620711134-3767674660-4164406483-1621732","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130\DTS\Binn","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130\DTS\Binn","CREATOR OWNER","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130\DTS\Binn","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130\DTS\Binn","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130\DTS\Binn","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130\DTS\Binn","US\dadmuf9a94","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130\DTS\Binn","Everyone","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130\DTS\Binn","BUILTIN\Users","CreateFiles, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130\DTS\Binn","BUILTIN\Users","AppendData, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130\DTS\Connections","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130\DTS\Connections","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130\DTS\Connections","CREATOR OWNER","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130\DTS\Connections","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130\DTS\Connections","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130\DTS\Connections","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130\DTS\Connections","US\dadmuf9a94","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130\DTS\Connections","CREATOR OWNER","268435456"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130\DTS\Connections","BUILTIN\Users","AppendData"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130\DTS\Connections","BUILTIN\Users","CreateFiles"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130\DTS\DataDumps","CREATOR OWNER","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130\DTS\DataDumps","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130\DTS\DataDumps","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130\DTS\DataDumps","BUILTIN\Users","CreateFiles, AppendData, Read, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130\DTS\Extensions","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130\DTS\Extensions","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130\DTS\Extensions","CREATOR OWNER","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130\DTS\Extensions","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130\DTS\Extensions","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130\DTS\Extensions","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130\DTS\Extensions","US\dadmuf9a94","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130\DTS\Extensions","CREATOR OWNER","268435456"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130\DTS\Extensions","BUILTIN\Users","AppendData"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130\DTS\Extensions","BUILTIN\Users","CreateFiles"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130\DTS\ForEachEnumerators","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130\DTS\ForEachEnumerators","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130\DTS\ForEachEnumerators","CREATOR OWNER","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130\DTS\ForEachEnumerators","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130\DTS\ForEachEnumerators","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130\DTS\ForEachEnumerators","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130\DTS\ForEachEnumerators","US\dadmuf9a94","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130\DTS\ForEachEnumerators","CREATOR OWNER","268435456"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130\DTS\ForEachEnumerators","BUILTIN\Users","AppendData"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130\DTS\ForEachEnumerators","BUILTIN\Users","CreateFiles"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130\DTS\LogProviders","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130\DTS\LogProviders","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130\DTS\LogProviders","CREATOR OWNER","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130\DTS\LogProviders","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130\DTS\LogProviders","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130\DTS\LogProviders","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130\DTS\LogProviders","US\dadmuf9a94","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130\DTS\LogProviders","CREATOR OWNER","268435456"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130\DTS\LogProviders","BUILTIN\Users","AppendData"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130\DTS\LogProviders","BUILTIN\Users","CreateFiles"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130\DTS\MappingFiles","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130\DTS\MappingFiles","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130\DTS\MappingFiles","CREATOR OWNER","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130\DTS\MappingFiles","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130\DTS\MappingFiles","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130\DTS\MappingFiles","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130\DTS\MappingFiles","US\dadmuf9a94","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130\DTS\MappingFiles","CREATOR OWNER","268435456"
"\\CRDBTAFINT02\e$\MSSQL13.shared\130\DTS\MappingFiles","BUILTIN\Users","AppendData"
